dataset,family,phase,unit,identity,objects
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130007.jpg,5
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130024.jpg,5
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130092.jpg,5
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130104.jpg,5
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130478.jpg,5
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130494.jpg,5
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140085.jpg,5
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140104.jpg,5
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140126.jpg,5
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/150001.jpg,5
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/150193.jpg,5
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/150323.jpg,5
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/160195.jpg,5
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/160205.jpg,5
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/170033.jpg,5
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/170336.jpg,5
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/180103.jpg,5
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020029.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020133.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020140.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020141.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020301.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020361.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020396.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020416.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020476.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/030002.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/030031.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/030084.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/030128.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/030198.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/030201.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/030204.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/030227.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/030231.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/030264.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/030267.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/030268.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/030271.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/030273.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/030432.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/050073.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/050273.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/050324.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/050336.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/050359.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/050362.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/050387.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/050399.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/060016.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/060082.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/060086.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/060109.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/060152.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/060165.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/060189.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/060235.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/060238.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/060254.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/060255.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/060261.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/060377.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/060396.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/060455.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/060478.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/080005.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/080024.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/080055.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/080088.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/080118.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/080143.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/080178.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/080230.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/080231.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/080284.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/080289.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/080298.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/080351.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/080376.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/080469.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/080493.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/080538.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/080563.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/080574.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/080670.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/080687.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/080724.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/080729.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/080736.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/080797.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/080818.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/080865.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/080923.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/080948.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/080955.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/080974.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/080979.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/080996.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/081001.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/081003.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/081008.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/081040.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/081075.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/081128.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/081131.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/081156.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/081160.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/081215.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/081244.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/081264.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/081287.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/081317.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/081330.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/081341.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/081356.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/081387.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/081398.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/081472.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/081511.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090088.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090163.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090179.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090347.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090361.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090378.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090429.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090458.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090463.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090513.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090518.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090581.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090601.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090641.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090653.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090745.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090786.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090827.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090895.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090896.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090902.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090915.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090940.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090995.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/091154.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/091185.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/091209.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/091249.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/091255.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100117.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100280.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100317.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100323.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100336.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100484.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100522.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100548.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100562.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100630.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100799.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100989.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/101024.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/101086.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/101173.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/101235.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/110005.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/110147.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/110148.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/110185.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/110187.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/110231.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/110248.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/110305.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/110370.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/110401.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/110479.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130016.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130025.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130049.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130075.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130091.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130113.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130146.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130154.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130181.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130184.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130214.jpg,4
llvip,C0_C1,base,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130224.jpg,4
