stem	sequence_prefix	visible	infrared	annotation
020091	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020091.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020091.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020091.xml
020092	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020092.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020092.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020092.xml
020093	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020093.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020093.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020093.xml
020094	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020094.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020094.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020094.xml
020095	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020095.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020095.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020095.xml
020096	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020096.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020096.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020096.xml
020097	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020097.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020097.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020097.xml
020098	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020098.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020098.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020098.xml
020099	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020099.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020099.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020099.xml
020100	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020100.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020100.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020100.xml
020101	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020101.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020101.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020101.xml
020102	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020102.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020102.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020102.xml
020103	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020103.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020103.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020103.xml
020104	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020104.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020104.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020104.xml
020105	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020105.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020105.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020105.xml
020106	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020106.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020106.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020106.xml
020107	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020107.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020107.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020107.xml
020108	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020108.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020108.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020108.xml
020109	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020109.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020109.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020109.xml
020110	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020110.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020110.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020110.xml
020111	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020111.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020111.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020111.xml
020112	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020112.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020112.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020112.xml
020113	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020113.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020113.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020113.xml
020114	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020114.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020114.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020114.xml
020115	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020115.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020115.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020115.xml
020116	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020116.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020116.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020116.xml
020117	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020117.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020117.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020117.xml
020118	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020118.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020118.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020118.xml
020119	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020119.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020119.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020119.xml
020120	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020120.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020120.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020120.xml
020121	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020121.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020121.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020121.xml
020122	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020122.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020122.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020122.xml
020123	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020123.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020123.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020123.xml
020124	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020124.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020124.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020124.xml
020125	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020125.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020125.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020125.xml
020126	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020126.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020126.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020126.xml
020127	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020127.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020127.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020127.xml
020128	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020128.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020128.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020128.xml
020129	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020129.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020129.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020129.xml
020130	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020130.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020130.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020130.xml
020131	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020131.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020131.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020131.xml
020132	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020132.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020132.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020132.xml
020133	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020133.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020133.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020133.xml
020134	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020134.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020134.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020134.xml
020135	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020135.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020135.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020135.xml
020136	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020136.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020136.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020136.xml
020137	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020137.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020137.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020137.xml
020138	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020138.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020138.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020138.xml
020139	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020139.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020139.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020139.xml
020140	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020140.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020140.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020140.xml
020141	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020141.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020141.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020141.xml
020142	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020142.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020142.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020142.xml
020143	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020143.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020143.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020143.xml
020144	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020144.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020144.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020144.xml
020145	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020145.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020145.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020145.xml
020146	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020146.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020146.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020146.xml
020147	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020147.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020147.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020147.xml
020148	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020148.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020148.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020148.xml
020149	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020149.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020149.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020149.xml
020150	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020150.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020150.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020150.xml
020151	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020151.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020151.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020151.xml
020152	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020152.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020152.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020152.xml
020153	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020153.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020153.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020153.xml
020154	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020154.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020154.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020154.xml
020155	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020155.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020155.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020155.xml
020156	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020156.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020156.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020156.xml
020157	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020157.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020157.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020157.xml
020158	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020158.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020158.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020158.xml
020159	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020159.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020159.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020159.xml
020160	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020160.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020160.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020160.xml
020161	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020161.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020161.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020161.xml
020162	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020162.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020162.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020162.xml
020163	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020163.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020163.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020163.xml
020164	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020164.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020164.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020164.xml
020165	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020165.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020165.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020165.xml
020166	02	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/020166.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/020166.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/020166.xml
